keyword       ,clientTimeList ,serverTime ,totalTime ,resultLength ,counter
F20099#F42009 ,           851 ,    874321 ,   875173 ,          11 ,     18
F25958#F30289 ,           688 ,    804669 ,   805359 ,           8 ,     15
F44588#F61422 ,            53 ,    795873 ,   795928 ,           1 ,      0
F11712#F10184 ,          3221 ,    794563 ,   797785 ,          55 ,     74
F19487#F11817 ,          1620 ,    876939 ,   878562 ,          29 ,     36
F24642#F58410 ,            54 ,    823413 ,   823468 ,           1 ,      0
F21730#F16801 ,           324 ,    860058 ,   860384 ,           4 ,      6
F51389#F23235 ,           102 ,    937015 ,   937119 ,           2 ,      1
F8396#F32076  ,            56 ,    835467 ,   835526 ,           1 ,      0
F46444#F39738 ,           142 ,    801563 ,   801708 ,           1 ,      2
F14810#F42915 ,           191 ,    788546 ,   788739 ,           2 ,      2
F62880#F31708 ,            67 ,    806442 ,   806512 ,           0 ,      0
F37282#F12012 ,          1273 ,    874854 ,   876131 ,          12 ,     16
F63375#F32354 ,            52 ,    812644 ,   812698 ,           0 ,      0
F17508#F19939 ,          1347 ,    934487 ,   935836 ,          23 ,     30
F30969#F4861  ,           396 ,    822515 ,   822913 ,           8 ,      8
F46729#F11637 ,           275 ,    821614 ,   821891 ,           6 ,      5
F58716#F45690 ,            54 ,    825791 ,   825847 ,           0 ,      0
F23509#F63312 ,            51 ,    831818 ,   831871 ,           0 ,      0
F11250#F51766 ,            54 ,    888496 ,   888552 ,           0 ,      0
F14497#F38232 ,           980 ,    811912 ,   812895 ,           8 ,     22
F39633#F20259 ,           378 ,    968691 ,   969073 ,           4 ,      7
F8305#F48584  ,           285 ,    852056 ,   852344 ,           6 ,      5
F40768#F36192 ,            97 ,    836884 ,   836983 ,           0 ,      1
F44537#F30742 ,           814 ,    839693 ,   840509 ,          14 ,     17
F43077#F34549 ,           546 ,    842529 ,   843076 ,           6 ,     11
F46222#F21757 ,           640 ,    892874 ,   893517 ,          10 ,     13
F5337#F60156  ,            50 ,    803841 ,   803894 ,           1 ,      0
F25307#F30937 ,           678 ,    975388 ,   976068 ,           9 ,     14
F35650#F62029 ,            55 ,    857744 ,   857802 ,           0 ,      0
F25252#F6323  ,          1002 ,    838481 ,   839485 ,          19 ,     21
F5905#F26293  ,           902 ,    831116 ,   832021 ,          17 ,     19
F38712#F6875  ,          1477 ,    828593 ,   830072 ,          20 ,     32
F4934#F18202  ,          2522 ,    909544 ,   912069 ,          31 ,     56
F57611#F20058 ,           230 ,    835546 ,   835779 ,           5 ,      4
F17406#F20654 ,          1222 ,    964026 ,   965250 ,          14 ,     26
F3079#F20278  ,          2561 ,    876195 ,   878758 ,          37 ,     55
F60900#F30404 ,            98 ,    848958 ,   849059 ,           1 ,      1
F5991#F9802   ,          1132 ,    847519 ,   848653 ,          18 ,     24
F12183#F45840 ,           627 ,    844243 ,   844872 ,           9 ,     13
F27946#F58983 ,            97 ,    918341 ,   918441 ,           0 ,      1
F21833#F24317 ,            54 ,    841946 ,   842002 ,           1 ,      0
F10331#F53175 ,           102 ,    936300 ,   936405 ,           2 ,      1
F8039#F52148  ,           327 ,    896732 ,   897061 ,           6 ,      6
F23448#F44816 ,          1112 ,    854353 ,   855467 ,          16 ,     24
F25690#F46036 ,           455 ,    832126 ,   832583 ,           6 ,      9
F18236#F39043 ,          1338 ,    830338 ,   831678 ,          18 ,     29
F14353#F43712 ,           413 ,    899370 ,   899785 ,           6 ,      8
F9410#F29752  ,            54 ,    844967 ,   845023 ,           1 ,      0
F20591#F62072 ,            55 ,    917945 ,   918002 ,           1 ,      0
F26893#F34334 ,           244 ,    932429 ,   932675 ,           2 ,      4
F13187#F24376 ,          1571 ,    853041 ,   854614 ,          25 ,     34
F32120#F39799 ,           277 ,    833887 ,   834166 ,           3 ,      5
F15726#F29406 ,          1434 ,    840194 ,   841631 ,          13 ,     31
F59238#F18674 ,           146 ,    902725 ,   902874 ,           2 ,      2
F53191#F29602 ,           456 ,    832128 ,   832587 ,           2 ,      5
F9632#F16844  ,          2609 ,    826572 ,   829184 ,          41 ,     59
F14074#F12332 ,          1112 ,    924526 ,   925642 ,          16 ,     24
F62084#F18597 ,            51 ,    825872 ,   825925 ,           1 ,      0
F24009#F3472  ,           143 ,    838238 ,   838383 ,           1 ,      2
F34382#F6876  ,           144 ,    832715 ,   832862 ,           3 ,      2
F33604#F40964 ,            54 ,    840928 ,   840984 ,           0 ,      0
F15980#F39096 ,           993 ,    886530 ,   887524 ,          12 ,     21
F50174#F29134 ,           440 ,    815953 ,   816396 ,           9 ,      9
F10#F29717    ,           606 ,    939407 ,   940015 ,          11 ,     13
F51209#F52539 ,            95 ,    811806 ,   811902 ,           0 ,      1
F52740#F23256 ,           605 ,    801892 ,   802499 ,           8 ,     13
F61232#F53589 ,           136 ,    795286 ,   795423 ,           1 ,      2
F28409#F45479 ,           531 ,    794582 ,   795115 ,           3 ,     11
F3474#F5264   ,          2020 ,    904619 ,   906641 ,          35 ,     46
F33996#F40177 ,           451 ,    831035 ,   831488 ,           3 ,      9
F56626#F28361 ,           137 ,    932598 ,   932738 ,           1 ,      2
F19168#F51252 ,           328 ,    816479 ,   816809 ,           4 ,      6
F5402#F17001  ,          2568 ,    805779 ,   808350 ,          43 ,     59
F27230#F48636 ,            55 ,    796698 ,   796755 ,           0 ,      0
F60770#F37124 ,            97 ,    800099 ,   800198 ,           0 ,      1
F31060#F30523 ,           690 ,    885470 ,   886162 ,           6 ,     15
F17384#F11913 ,          1108 ,    811215 ,   812325 ,          17 ,     25
F12166#F43046 ,           614 ,    939768 ,   940384 ,          14 ,     13
F19806#F3285  ,          2464 ,    854232 ,   856698 ,          34 ,     56
F18492#F38048 ,           187 ,    843712 ,   843901 ,           2 ,      3
F17517#F29195 ,           556 ,    826304 ,   826862 ,           8 ,     11
F42668#F20940 ,           721 ,    824624 ,   825347 ,           7 ,     15
F63149#F34335 ,            53 ,    896984 ,   897040 ,           1 ,      0
F28336#F51797 ,            95 ,    807946 ,   808044 ,           1 ,      1
F16142#F34572 ,           309 ,    941502 ,   941814 ,           3 ,      6
F61993#F25671 ,            57 ,    878546 ,   878605 ,           1 ,      0
F61882#F59135 ,            53 ,    837397 ,   837452 ,           0 ,      0
F38680#F21875 ,           500 ,    829647 ,   830149 ,           8 ,     10
F58041#F59201 ,           184 ,    825623 ,   825809 ,           1 ,      3
F30404#F39182 ,            97 ,    896064 ,   896163 ,           0 ,      1
F20422#F17744 ,          1536 ,    810071 ,   811609 ,          27 ,     33
F60506#F33800 ,            51 ,    880656 ,   880709 ,           0 ,      0
F30280#F19481 ,           545 ,    897768 ,   898315 ,           9 ,     11
F56681#F35723 ,            54 ,    840186 ,   840242 ,           0 ,      0
F51510#F24389 ,           189 ,    840403 ,   840595 ,           4 ,      3
F26914#F8099  ,            55 ,    827039 ,   827096 ,           0 ,      0
F41864#F931   ,           584 ,    903237 ,   903823 ,          11 ,     12
F34797#F7845  ,           276 ,    832113 ,   832393 ,           6 ,      5
F14864#F7369  ,          2640 ,    873843 ,   876484 ,          39 ,     58
F44371#F22999 ,           200 ,    945010 ,   945212 ,           3 ,      3
F23643#F57370 ,           147 ,    839467 ,   839616 ,           2 ,      2
F52771#F58899 ,            54 ,    830154 ,   830211 ,           0 ,      0
F54939#F48379 ,           141 ,    824833 ,   824976 ,           2 ,      2
F23107#F24492 ,          1311 ,    860545 ,   861859 ,          12 ,     28
F4542#F11353  ,          4822 ,    853481 ,   858307 ,          37 ,     57
F33445#F39720 ,            52 ,    819496 ,   819550 ,           1 ,      0
F38261#F56484 ,           142 ,    930233 ,   930377 ,           3 ,      2
F9500#F44388  ,           654 ,    809869 ,   810525 ,          12 ,     14
F33655#F7661  ,           446 ,    799146 ,   799594 ,           8 ,      9
F4978#F56553  ,            95 ,    794810 ,   794907 ,           2 ,      1
F60097#F40079 ,            50 ,    799077 ,   799129 ,           0 ,      0
F9853#F27159  ,           863 ,    893174 ,   894040 ,          14 ,     19
F22114#F63650 ,            53 ,    806392 ,   806448 ,           1 ,      0
F11967#F39815 ,            54 ,    954963 ,   955020 ,           1 ,      0
F11590#F59553 ,            55 ,    858462 ,   858520 ,           0 ,      0
F56744#F29707 ,           143 ,    833595 ,   833749 ,           1 ,      2
F22257#F47533 ,           144 ,    827713 ,   827860 ,           3 ,      2
F32554#F25375 ,           545 ,    826383 ,   826931 ,           8 ,     11
F45824#F12667 ,           862 ,    908954 ,   909818 ,          13 ,     18
F37750#F43108 ,           290 ,    833938 ,   834230 ,           3 ,      5
F5813#F25210  ,           269 ,    935120 ,   935392 ,           4 ,      5
F19294#F21097 ,          1390 ,    841411 ,   842804 ,          17 ,     31
F2645#F19703  ,          2042 ,    833032 ,   835076 ,          31 ,     44
F32513#F39715 ,           539 ,    825017 ,   825558 ,           6 ,     11
F38420#F23839 ,           233 ,    828487 ,   828721 ,           4 ,      4
F14019#F32794 ,           588 ,    908465 ,   909055 ,           5 ,     12
F9870#F40048  ,           404 ,    792237 ,   792644 ,           7 ,      8
F48570#F6945  ,           224 ,    916953 ,   917178 ,           4 ,      4
F9562#F7363   ,          2380 ,    848506 ,   850888 ,          34 ,     54
F45156#F46333 ,           411 ,    837848 ,   838262 ,           5 ,      8
F2556#F9089   ,          3304 ,    833948 ,   837254 ,          39 ,     73
F46458#F33985 ,            98 ,    825110 ,   825211 ,           1 ,      1
F47416#F1426  ,            54 ,    894050 ,   894107 ,           0 ,      0
F23846#F1608  ,          1229 ,    844998 ,   846229 ,          25 ,     26
F14137#F1075  ,           693 ,    938406 ,   939101 ,          12 ,     14
F54623#F32634 ,           240 ,    903412 ,   903654 ,           3 ,      4
F35605#F19930 ,            56 ,    851802 ,   851860 ,           1 ,      0
F54523#F47975 ,           282 ,    842073 ,   842357 ,           4 ,      5
F27456#F5816  ,           328 ,    830140 ,   830471 ,           6 ,      6
F11176#F32296 ,           900 ,    896967 ,   897870 ,          15 ,     19
F47975#F3121  ,           279 ,    828090 ,   828371 ,           6 ,      5
F5508#F34977  ,            54 ,    889791 ,   889848 ,           1 ,      0
F43762#F31366 ,           520 ,    935095 ,   935617 ,           5 ,     10
F13470#F54308 ,           325 ,    841132 ,   841459 ,           6 ,      6
F44651#F58998 ,            53 ,    830058 ,   830114 ,           0 ,      0
F17578#F33205 ,           148 ,    826043 ,   826193 ,           2 ,      2
F6520#F2662   ,          2203 ,    882052 ,   884257 ,          28 ,     48
F991#F60895   ,            92 ,    841175 ,   841271 ,           1 ,      0
F34415#F49558 ,            54 ,    823354 ,   823410 ,           1 ,      0
F20894#F630   ,          1149 ,    929784 ,   930935 ,          22 ,     25
F24534#F10479 ,           607 ,    809229 ,   809838 ,          12 ,     13
F3116#F49216  ,           438 ,    799665 ,   800106 ,          10 ,      9
F47572#F39718 ,           269 ,    795029 ,   795301 ,           3 ,      5
F16474#F18037 ,          1596 ,    807002 ,   808600 ,          25 ,     36
F21470#F53397 ,           432 ,    895322 ,   895757 ,           6 ,      7
F7047#F42772  ,           482 ,    802696 ,   803180 ,           9 ,     10
F20794#F30481 ,          1178 ,    933858 ,   935038 ,          19 ,     26
F40109#F60818 ,            94 ,    832526 ,   832622 ,           1 ,      1
F23618#F23184 ,           508 ,    837076 ,   837587 ,           7 ,     10
F44884#F26301 ,           276 ,    834717 ,   834995 ,           2 ,      5
F62803#F830   ,            54 ,    839823 ,   839879 ,           1 ,      0
F8992#F14754  ,          1838 ,    896252 ,   898093 ,          27 ,     40
F59426#F19392 ,            50 ,    805521 ,   805575 ,           0 ,      0
F14778#F59919 ,           100 ,    973817 ,   973920 ,           2 ,      1
F9437#F771    ,          1113 ,    806336 ,   807451 ,          13 ,     23
F6204#F37883  ,           945 ,    801840 ,   802787 ,          16 ,     21
F51698#F56418 ,            91 ,    800857 ,   800951 ,           0 ,      1
F22726#F60848 ,           227 ,    792382 ,   792611 ,           4 ,      4
F55800#F55263 ,            51 ,    897587 ,   897640 ,           1 ,      0
F61148#F3051  ,            54 ,    808085 ,   808142 ,           1 ,      0
F54464#F21995 ,           322 ,    926691 ,   927016 ,           5 ,      6
F18092#F30178 ,          1748 ,    828958 ,   830709 ,          28 ,     39
F6778#F19479  ,          1203 ,    803838 ,   805043 ,          23 ,     27
F17356#F57065 ,           137 ,    800511 ,   800650 ,           3 ,      2
F30036#F61844 ,            64 ,    833700 ,   833767 ,           1 ,      0
F16612#F56802 ,            52 ,    910589 ,   910644 ,           1 ,      0
F5531#F19017  ,          1171 ,    799428 ,   800601 ,          18 ,     25
F13106#F47694 ,           644 ,    907245 ,   907892 ,          12 ,     14
F16172#F50984 ,           446 ,    848801 ,   849249 ,           8 ,      9
F32778#F23182 ,           391 ,    805643 ,   806035 ,           1 ,      8
F24410#F6031  ,          1316 ,    798184 ,   799503 ,          20 ,     30
F180#F3649    ,           696 ,    806110 ,   806808 ,          11 ,     15
F21920#F5480  ,          1494 ,    900158 ,   901655 ,          28 ,     32
F51403#F45274 ,           352 ,    802029 ,   802383 ,           3 ,      7
F62966#F48405 ,            49 ,    882766 ,   882818 ,           0 ,      0
F60151#F13296 ,            57 ,    914461 ,   914521 ,           1 ,      0
F10991#F2554  ,          1272 ,    841175 ,   842449 ,          22 ,     27
F43598#F29010 ,           321 ,    831915 ,   832238 ,           4 ,      6
F11263#F9794  ,          1290 ,    830754 ,   832046 ,          17 ,     28
F43192#F47285 ,           233 ,    902553 ,   902789 ,           4 ,      4
F12742#F32062 ,           443 ,    807985 ,   808431 ,           5 ,      9
F52737#F13372 ,           607 ,    833720 ,   834330 ,           5 ,     13
F49843#F376   ,           576 ,    921655 ,   922233 ,          12 ,     12
F49983#F34517 ,            95 ,    811344 ,   811442 ,           0 ,      1
F28647#F15314 ,          1071 ,    803248 ,   804321 ,          16 ,     24
